fixture_id,league,season,kickoff,home_team,away_team,status,home_goals,away_goals,home_xg,away_xg,o_home,o_draw,o_away,o_btts_yes,o_btts_no,o_over_25,o_under_25,synthetic_only
1922,Premier League (England),2024,2025-04-23 13:00:00,Pre-Team-09,Pre-Team-11,FINISHED,2.0,0.0,1.0,1.1,3.4,3.29,2.16,2.16,1.69,2.5,1.54,True
1923,Premier League (England),2024,2025-04-23 16:00:00,Pre-Team-15,Pre-Team-02,FINISHED,2.0,2.0,1.08,1.29,4.3,3.2,1.94,2.56,1.51,2.96,1.41,True
1924,Premier League (England),2024,2025-04-23 16:00:00,Pre-Team-07,Pre-Team-01,FINISHED,2.0,3.0,1.67,2.16,4.13,4.58,1.67,1.47,2.68,1.41,2.93,True
1925,Premier League (England),2024,2025-04-23 18:00:00,Pre-Team-12,Pre-Team-03,FINISHED,1.0,0.0,1.27,1.46,2.81,3.72,2.32,1.7,2.16,1.83,1.97,True
1926,Premier League (England),2024,2025-04-23 13:00:00,Pre-Team-14,Pre-Team-08,FINISHED,0.0,1.0,1.3,0.57,2.04,2.7,4.97,3.7,1.28,4.9,1.17,True
1927,Premier League (England),2024,2025-04-23 18:00:00,Pre-Team-13,Pre-Team-10,FINISHED,2.0,0.0,1.55,0.76,1.63,3.79,5.39,2.27,1.66,2.27,1.65,True
1928,Premier League (England),2024,2025-04-23 13:00:00,Pre-Team-16,Pre-Team-06,FINISHED,1.0,1.0,1.43,0.29,1.93,2.97,4.89,3.07,1.36,3.71,1.29,True
1929,La Liga (Spain),2024,2025-04-23 13:00:00,La -Team-02,La -Team-13,FINISHED,0.0,2.0,1.47,0.86,1.99,3.76,3.38,1.78,2.05,1.87,1.93,True
1930,La Liga (Spain),2024,2025-04-23 21:00:00,La -Team-12,La -Team-14,FINISHED,1.0,3.0,1.19,0.69,2.16,3.18,3.53,2.32,1.61,2.76,1.47,True
1931,La Liga (Spain),2024,2025-04-23 13:00:00,La -Team-03,La -Team-07,FINISHED,2.0,1.0,1.58,1.35,2.11,3.75,3.07,1.7,2.15,1.81,1.99,True
1932,La Liga (Spain),2024,2025-04-23 18:00:00,La -Team-05,La -Team-16,FINISHED,5.0,2.0,2.57,0.66,1.37,4.82,8.05,2.2,1.69,1.86,1.95,True
1933,La Liga (Spain),2024,2025-04-23 16:00:00,La -Team-11,La -Team-09,FINISHED,2.0,2.0,1.64,1.18,1.66,4.08,4.77,1.87,1.94,1.84,1.96,True
1934,La Liga (Spain),2024,2025-04-23 13:00:00,La -Team-04,La -Team-06,FINISHED,0.0,0.0,1.03,0.85,2.93,2.86,2.7,2.72,1.48,3.52,1.3,True
1935,La Liga (Spain),2024,2025-04-23 18:00:00,La -Team-01,La -Team-15,FINISHED,2.0,0.0,1.22,0.81,2.49,3.42,2.68,1.9,1.91,2.16,1.72,True
1936,La Liga (Spain),2024,2025-04-23 16:00:00,La -Team-08,La -Team-10,FINISHED,0.0,0.0,1.07,0.71,2.17,3.15,3.56,2.39,1.59,2.87,1.42,True
1937,Serie A (Italy),2024,2025-04-23 16:00:00,Ser-Team-16,Ser-Team-13,FINISHED,0.0,1.0,0.74,1.35,3.59,3.45,2.03,2.09,1.76,2.31,1.63,True
1938,Serie A (Italy),2024,2025-04-23 21:00:00,Ser-Team-04,Ser-Team-03,FINISHED,3.0,0.0,1.6,0.77,1.69,3.72,4.97,2.22,1.68,2.27,1.63,True
1939,Serie A (Italy),2024,2025-04-23 13:00:00,Ser-Team-14,Ser-Team-12,FINISHED,0.0,0.0,1.02,1.02,2.41,3.18,2.97,2.21,1.66,2.67,1.48,True
1940,Serie A (Italy),2024,2025-04-23 18:00:00,Ser-Team-10,Ser-Team-06,FINISHED,1.0,0.0,1.23,0.45,1.55,3.41,8.82,3.88,1.26,3.69,1.28,True
1941,Serie A (Italy),2024,2025-04-23 21:00:00,Ser-Team-05,Ser-Team-07,FINISHED,0.0,1.0,1.11,0.48,1.9,3.25,4.4,2.53,1.52,2.88,1.43,True
1942,Serie A (Italy),2024,2025-04-23 13:00:00,Ser-Team-02,Ser-Team-15,FINISHED,2.0,2.0,1.28,0.73,1.82,3.23,4.98,2.73,1.44,3.09,1.37,True
1943,Serie A (Italy),2024,2025-04-23 16:00:00,Ser-Team-11,Ser-Team-08,FINISHED,0.0,1.0,1.69,1.6,1.74,4.24,4.06,1.64,2.3,1.61,2.36,True
1944,Serie A (Italy),2024,2025-04-23 16:00:00,Ser-Team-01,Ser-Team-09,FINISHED,0.0,2.0,1.41,0.62,1.85,3.29,4.76,2.58,1.51,2.86,1.43,True
1945,Bundesliga (Germany),2024,2025-04-23 18:00:00,Bun-Team-08,Bun-Team-03,FINISHED,1.0,2.0,0.4,0.96,2.97,2.39,3.24,3.95,1.25,6.18,1.12,True
1946,Bundesliga (Germany),2024,2025-04-23 18:00:00,Bun-Team-10,Bun-Team-14,FINISHED,1.0,0.0,1.87,1.05,1.91,4.01,3.43,1.62,2.33,1.64,2.28,True
1947,Bundesliga (Germany),2024,2025-04-23 16:00:00,Bun-Team-02,Bun-Team-07,FINISHED,1.0,0.0,1.11,1.04,2.46,3.37,2.79,1.99,1.82,2.27,1.63,True
1948,Bundesliga (Germany),2024,2025-04-23 18:00:00,Bun-Team-11,Bun-Team-06,FINISHED,1.0,0.0,1.01,1.77,4.65,4.54,1.6,1.6,2.35,1.53,2.53,True
1949,Bundesliga (Germany),2024,2025-04-23 13:00:00,Bun-Team-05,Bun-Team-16,FINISHED,1.0,1.0,1.22,0.45,1.79,3.3,5.0,2.6,1.5,2.85,1.43,True
1950,Bundesliga (Germany),2024,2025-04-23 18:00:00,Bun-Team-04,Bun-Team-13,FINISHED,1.0,1.0,1.46,1.56,2.61,3.8,2.38,1.63,2.31,1.72,2.16,True
1951,Bundesliga (Germany),2024,2025-04-23 21:00:00,Bun-Team-01,Bun-Team-12,FINISHED,2.0,1.0,1.38,1.61,2.86,3.32,2.43,2.04,1.76,2.38,1.6,True
1952,Bundesliga (Germany),2024,2025-04-23 13:00:00,Bun-Team-09,Bun-Team-15,FINISHED,2.0,0.0,0.69,0.77,2.79,2.56,3.21,3.42,1.33,5.02,1.17,True
1953,Ligue 1 (France),2024,2025-04-23 16:00:00,Lig-Team-10,Lig-Team-01,FINISHED,1.0,3.0,1.32,1.68,4.03,3.67,1.87,1.99,1.83,2.11,1.73,True
1954,Ligue 1 (France),2024,2025-04-23 21:00:00,Lig-Team-15,Lig-Team-16,FINISHED,3.0,1.0,1.45,0.74,1.6,3.63,6.14,2.62,1.5,2.64,1.49,True
1955,Ligue 1 (France),2024,2025-04-23 18:00:00,Lig-Team-08,Lig-Team-13,FINISHED,0.0,1.0,0.78,0.37,3.34,2.54,2.7,3.52,1.32,5.17,1.18,True
1956,Ligue 1 (France),2024,2025-04-23 18:00:00,Lig-Team-05,Lig-Team-12,FINISHED,0.0,4.0,0.82,1.08,3.37,3.14,2.25,2.36,1.6,2.85,1.44,True
1957,Ligue 1 (France),2024,2025-04-23 21:00:00,Lig-Team-02,Lig-Team-14,FINISHED,1.0,1.0,0.86,0.94,3.11,3.01,2.43,2.48,1.54,3.09,1.38,True
1958,Ligue 1 (France),2024,2025-04-23 16:00:00,Lig-Team-11,Lig-Team-07,FINISHED,0.0,0.0,0.96,1.27,2.65,3.05,2.81,2.37,1.59,2.93,1.41,True
1959,Ligue 1 (France),2024,2025-04-23 16:00:00,Lig-Team-06,Lig-Team-03,FINISHED,2.0,0.0,1.08,1.15,2.26,3.37,3.11,2.0,1.8,2.3,1.64,True
1960,Ligue 1 (France),2024,2025-04-23 16:00:00,Lig-Team-04,Lig-Team-09,FINISHED,0.0,0.0,1.11,0.52,2.95,2.6,2.97,3.3,1.34,4.71,1.19,True
1961,Premier League (England),2024,2025-04-24 16:00:00,Pre-Team-11,Pre-Team-04,FINISHED,1.0,1.0,1.22,2.0,2.67,3.76,2.38,1.64,2.25,1.75,2.08,True
1962,Premier League (England),2024,2025-04-24 18:00:00,Pre-Team-01,Pre-Team-08,FINISHED,0.0,0.0,1.66,0.57,1.53,3.78,6.86,2.69,1.48,2.6,1.51,True
1963,Premier League (England),2024,2025-04-24 16:00:00,Pre-Team-02,Pre-Team-13,FINISHED,1.0,2.0,1.8,0.66,1.73,3.33,5.54,2.74,1.46,2.99,1.39,True
1964,Premier League (England),2024,2025-04-24 13:00:00,Pre-Team-06,Pre-Team-10,FINISHED,4.0,0.0,1.74,1.13,1.71,3.86,4.72,2.04,1.81,2.09,1.77,True
1965,Premier League (England),2024,2025-04-24 18:00:00,Pre-Team-16,Pre-Team-15,FINISHED,0.0,1.0,1.09,0.73,1.96,2.89,4.89,3.24,1.34,4.02,1.24,True
1966,Premier League (England),2024,2025-04-24 21:00:00,Pre-Team-09,Pre-Team-12,FINISHED,3.0,0.0,1.4,1.22,1.99,3.46,3.69,2.08,1.76,2.31,1.61,True
1967,Premier League (England),2024,2025-04-24 21:00:00,Pre-Team-05,Pre-Team-03,FINISHED,0.0,3.0,1.11,1.03,2.21,3.04,3.52,2.5,1.53,3.07,1.38,True
1968,Premier League (England),2024,2025-04-24 18:00:00,Pre-Team-14,Pre-Team-07,FINISHED,3.0,0.0,1.63,0.87,1.77,3.81,4.22,1.9,1.91,1.97,1.85,True
1969,La Liga (Spain),2024,2025-04-24 16:00:00,La -Team-06,La -Team-13,FINISHED,0.0,1.0,1.46,0.84,2.05,3.22,3.74,2.33,1.62,2.67,1.47,True
1970,La Liga (Spain),2024,2025-04-24 16:00:00,La -Team-09,La -Team-10,FINISHED,2.0,3.0,1.38,1.94,3.28,4.28,1.93,1.45,2.75,1.46,2.75,True
1971,La Liga (Spain),2024,2025-04-24 13:00:00,La -Team-01,La -Team-07,FINISHED,2.0,3.0,1.38,0.6,1.83,3.53,4.24,2.15,1.7,2.33,1.6,True
1972,La Liga (Spain),2024,2025-04-24 18:00:00,La -Team-08,La -Team-02,FINISHED,4.0,1.0,1.3,0.78,1.85,3.67,3.93,1.97,1.85,2.12,1.75,True
1973,La Liga (Spain),2024,2025-04-24 13:00:00,La -Team-04,La -Team-03,FINISHED,1.0,1.0,1.44,0.79,1.86,3.75,3.91,1.91,1.91,2.01,1.8,True
1974,La Liga (Spain),2024,2025-04-24 21:00:00,La -Team-05,La -Team-16,FINISHED,2.0,0.0,1.94,0.57,1.37,4.82,8.08,2.21,1.67,1.85,1.94,True
1975,La Liga (Spain),2024,2025-04-24 16:00:00,La -Team-11,La -Team-14,FINISHED,0.0,1.0,0.63,1.16,3.21,2.82,2.55,2.83,1.44,3.76,1.27,True
1976,La Liga (Spain),2024,2025-04-24 21:00:00,La -Team-12,La -Team-15,FINISHED,3.0,0.0,1.43,0.86,1.61,3.76,5.67,2.35,1.62,2.36,1.6,True
1977,Serie A (Italy),2024,2025-04-24 16:00:00,Ser-Team-05,Ser-Team-09,FINISHED,2.0,0.0,1.03,0.73,2.09,2.92,4.16,2.93,1.42,3.65,1.29,True
1978,Serie A (Italy),2024,2025-04-24 16:00:00,Ser-Team-13,Ser-Team-06,FINISHED,1.0,0.0,1.13,0.46,1.97,2.38,7.58,6.25,1.11,8.42,1.08,True
1979,Serie A (Italy),2024,2025-04-24 16:00:00,Ser-Team-11,Ser-Team-01,FINISHED,0.0,0.0,0.68,1.19,4.86,3.39,1.8,2.5,1.54,2.72,1.46,True
1980,Serie A (Italy),2024,2025-04-24 13:00:00,Ser-Team-02,Ser-Team-04,FINISHED,2.0,0.0,0.9,0.77,2.9,2.8,2.79,2.86,1.44,3.83,1.26,True
1981,Serie A (Italy),2024,2025-04-24 16:00:00,Ser-Team-10,Ser-Team-15,FINISHED,1.0,0.0,1.92,1.16,1.66,4.11,4.77,1.86,1.93,1.84,1.97,True
1982,Serie A (Italy),2024,2025-04-24 21:00:00,Ser-Team-16,Ser-Team-08,FINISHED,2.0,2.0,2.36,1.62,1.89,4.57,3.24,1.35,3.28,1.32,3.46,True
1983,Serie A (Italy),2024,2025-04-24 21:00:00,Ser-Team-07,Ser-Team-14,FINISHED,0.0,0.0,1.14,1.09,2.94,3.14,2.47,2.26,1.64,2.74,1.45,True
1984,Serie A (Italy),2024,2025-04-24 18:00:00,Ser-Team-03,Ser-Team-12,FINISHED,0.0,4.0,1.1,1.19,3.01,3.67,2.19,1.75,2.07,1.91,1.9,True
1985,Bundesliga (Germany),2024,2025-04-24 21:00:00,Bun-Team-02,Bun-Team-09,FINISHED,0.0,2.0,0.71,0.94,3.77,2.92,2.19,2.74,1.45,3.47,1.31,True
1986,Bundesliga (Germany),2024,2025-04-24 21:00:00,Bun-Team-03,Bun-Team-11,FINISHED,1.0,0.0,1.29,1.35,2.69,3.27,2.64,2.16,1.72,2.52,1.54,True
1987,Bundesliga (Germany),2024,2025-04-24 13:00:00,Bun-Team-08,Bun-Team-05,FINISHED,0.0,0.0,0.5,0.99,4.48,2.69,2.16,3.55,1.31,4.75,1.19,True
1988,Bundesliga (Germany),2024,2025-04-24 16:00:00,Bun-Team-14,Bun-Team-06,FINISHED,2.0,3.0,1.55,2.68,3.63,4.69,1.75,1.35,3.23,1.29,3.61,True
1989,Bundesliga (Germany),2024,2025-04-24 21:00:00,Bun-Team-12,Bun-Team-10,FINISHED,1.0,0.0,1.63,0.59,1.82,3.48,4.49,2.27,1.64,2.46,1.55,True
1990,Bundesliga (Germany),2024,2025-04-24 13:00:00,Bun-Team-01,Bun-Team-13,FINISHED,1.0,1.0,1.43,1.11,1.88,3.88,3.7,1.74,2.11,1.8,2.02,True
1991,Bundesliga (Germany),2024,2025-04-24 21:00:00,Bun-Team-07,Bun-Team-04,FINISHED,1.0,0.0,1.21,0.46,1.78,3.76,4.31,1.96,1.83,2.06,1.77,True
1992,Bundesliga (Germany),2024,2025-04-24 13:00:00,Bun-Team-16,Bun-Team-15,FINISHED,1.0,0.0,0.46,1.41,5.78,3.31,1.71,2.89,1.42,3.17,1.35,True
1993,Ligue 1 (France),2024,2025-04-24 13:00:00,Lig-Team-06,Lig-Team-10,FINISHED,4.0,0.0,2.08,1.16,1.47,4.83,5.7,1.7,2.15,1.57,2.46,True
1994,Ligue 1 (France),2024,2025-04-24 13:00:00,Lig-Team-04,Lig-Team-02,FINISHED,0.0,2.0,0.84,0.08,2.1,2.52,5.49,4.46,1.22,6.18,1.13,True
1995,Ligue 1 (France),2024,2025-04-24 16:00:00,Lig-Team-01,Lig-Team-11,FINISHED,0.0,0.0,1.23,1.28,2.87,3.48,2.36,1.92,1.88,2.15,1.7,True
1996,Ligue 1 (France),2024,2025-04-24 16:00:00,Lig-Team-09,Lig-Team-13,FINISHED,3.0,0.0,1.38,0.89,1.94,3.11,4.43,2.71,1.46,3.21,1.35,True
1997,Ligue 1 (France),2024,2025-04-24 21:00:00,Lig-Team-03,Lig-Team-14,FINISHED,3.0,0.0,0.79,0.61,2.48,3.09,2.97,2.35,1.59,2.88,1.44,True
1998,Ligue 1 (France),2024,2025-04-24 21:00:00,Lig-Team-12,Lig-Team-15,FINISHED,1.0,0.0,1.28,1.04,3.01,3.53,2.27,1.89,1.92,2.1,1.76,True
1999,Ligue 1 (France),2024,2025-04-24 18:00:00,Lig-Team-16,Lig-Team-08,FINISHED,2.0,1.0,0.94,0.45,2.4,2.43,4.33,4.31,1.23,6.45,1.12,True
2000,Ligue 1 (France),2024,2025-04-24 21:00:00,Lig-Team-05,Lig-Team-07,FINISHED,0.0,1.0,0.74,0.94,4.05,3.04,2.08,2.68,1.46,3.27,1.34,True
2001,Premier League (England),2024,2025-04-30 21:00:00,Pre-Team-13,Pre-Team-07,FINISHED,3.0,0.0,2.18,1.16,1.59,4.43,4.95,1.72,2.14,1.64,2.28,True
2002,Premier League (England),2024,2025-04-30 18:00:00,Pre-Team-11,Pre-Team-16,FINISHED,2.0,2.0,1.01,1.16,2.33,3.1,3.25,2.38,1.59,2.9,1.42,True
2003,Premier League (England),2024,2025-04-30 13:00:00,Pre-Team-09,Pre-Team-06,FINISHED,0.0,0.0,0.74,0.81,2.4,2.94,3.29,2.68,1.49,3.45,1.31,True
2004,Premier League (England),2024,2025-04-30 21:00:00,Pre-Team-15,Pre-Team-05,FINISHED,0.0,1.0,0.64,0.71,2.93,2.92,2.67,2.62,1.5,3.41,1.33,True
2005,Premier League (England),2024,2025-04-30 16:00:00,Pre-Team-02,Pre-Team-14,FINISHED,1.0,1.0,1.32,0.34,1.71,3.22,6.3,3.28,1.34,3.58,1.3,True
2006,Premier League (England),2024,2025-04-30 21:00:00,Pre-Team-04,Pre-Team-12,FINISHED,2.0,1.0,2.59,0.94,1.26,6.16,9.36,1.79,2.03,1.42,2.88,True
2007,Premier League (England),2024,2025-04-30 21:00:00,Pre-Team-10,Pre-Team-08,FINISHED,0.0,1.0,0.88,0.54,2.37,3.06,3.23,2.45,1.56,3.08,1.38,True
2008,Premier League (England),2024,2025-04-30 13:00:00,Pre-Team-03,Pre-Team-01,FINISHED,3.0,2.0,0.94,1.28,2.67,3.39,2.57,1.97,1.83,2.27,1.64,True
2009,La Liga (Spain),2024,2025-04-30 21:00:00,La -Team-05,La -Team-08,FINISHED,2.0,0.0,1.14,0.75,2.26,3.04,3.46,2.45,1.56,3.01,1.39,True
2010,La Liga (Spain),2024,2025-04-30 18:00:00,La -Team-02,La -Team-04,FINISHED,1.0,2.0,0.97,0.69,2.03,3.46,3.61,2.07,1.77,2.3,1.62,True
2011,La Liga (Spain),2024,2025-04-30 16:00:00,La -Team-01,La -Team-14,FINISHED,0.0,2.0,0.85,1.56,3.83,3.57,1.94,1.99,1.82,2.17,1.69,True
2012,La Liga (Spain),2024,2025-04-30 13:00:00,La -Team-07,La -Team-09,FINISHED,2.0,1.0,1.75,1.36,2.52,3.61,2.61,1.75,2.07,1.91,1.9,True
2013,La Liga (Spain),2024,2025-04-30 16:00:00,La -Team-13,La -Team-12,FINISHED,0.0,1.0,0.45,1.51,4.47,3.34,1.85,2.37,1.58,2.64,1.49,True
2014,La Liga (Spain),2024,2025-04-30 16:00:00,La -Team-03,La -Team-11,FINISHED,0.0,1.0,1.25,1.6,3.68,3.81,1.91,1.78,2.05,1.85,1.96,True
2015,La Liga (Spain),2024,2025-04-30 13:00:00,La -Team-10,La -Team-16,FINISHED,2.0,0.0,1.84,0.69,1.53,4.28,6.01,2.07,1.8,1.95,1.87,True
2016,La Liga (Spain),2024,2025-04-30 18:00:00,La -Team-15,La -Team-06,FINISHED,0.0,2.0,1.07,0.56,2.44,3.21,2.94,2.19,1.68,2.6,1.51,True
2017,Serie A (Italy),2024,2025-04-30 13:00:00,Ser-Team-11,Ser-Team-03,FINISHED,0.0,1.0,0.88,1.21,2.78,3.39,2.44,1.97,1.85,2.22,1.66,True
2018,Serie A (Italy),2024,2025-04-30 13:00:00,Ser-Team-07,Ser-Team-06,FINISHED,0.0,1.0,0.96,0.17,1.83,2.69,7.07,4.8,1.19,5.84,1.14,True
2019,Serie A (Italy),2024,2025-04-30 16:00:00,Ser-Team-12,Ser-Team-05,FINISHED,0.0,1.0,1.11,0.74,2.48,3.05,3.08,2.43,1.55,3.0,1.39,True
2020,Serie A (Italy),2024,2025-04-30 18:00:00,Ser-Team-02,Ser-Team-04,FINISHED,2.0,3.0,1.14,1.28,2.89,2.78,2.82,2.87,1.43,3.87,1.26,True
2021,Serie A (Italy),2024,2025-04-30 16:00:00,Ser-Team-13,Ser-Team-10,FINISHED,1.0,2.0,1.15,1.56,2.64,3.47,2.57,1.93,1.86,2.19,1.67,True
2022,Serie A (Italy),2024,2025-04-30 13:00:00,Ser-Team-16,Ser-Team-09,FINISHED,2.0,1.0,1.21,1.55,3.74,3.61,1.95,1.96,1.86,2.12,1.74,True
2023,Serie A (Italy),2024,2025-04-30 16:00:00,Ser-Team-14,Ser-Team-15,FINISHED,3.0,3.0,0.94,0.76,1.8,3.31,5.08,2.64,1.49,2.92,1.4,True
2024,Serie A (Italy),2024,2025-04-30 16:00:00,Ser-Team-08,Ser-Team-01,FINISHED,0.0,1.0,1.08,2.3,7.43,5.42,1.36,1.75,2.09,1.47,2.65,True
2025,Bundesliga (Germany),2024,2025-04-30 18:00:00,Bun-Team-16,Bun-Team-12,FINISHED,0.0,1.0,0.95,1.67,4.98,3.61,1.72,2.31,1.63,2.4,1.57,True
2026,Bundesliga (Germany),2024,2025-04-30 16:00:00,Bun-Team-09,Bun-Team-04,FINISHED,1.0,0.0,1.93,0.59,1.56,3.68,6.88,2.81,1.44,2.72,1.46,True
2027,Bundesliga (Germany),2024,2025-04-30 21:00:00,Bun-Team-08,Bun-Team-07,FINISHED,0.0,1.0,0.74,1.08,4.4,2.88,2.07,3.08,1.38,3.92,1.27,True
2028,Bundesliga (Germany),2024,2025-04-30 18:00:00,Bun-Team-15,Bun-Team-14,FINISHED,1.0,0.0,2.35,0.92,1.43,4.84,6.55,1.86,1.97,1.68,2.24,True
2029,Bundesliga (Germany),2024,2025-04-30 13:00:00,Bun-Team-05,Bun-Team-10,FINISHED,2.0,0.0,1.35,0.6,2.35,3.05,3.25,2.5,1.52,3.12,1.37,True
2030,Bundesliga (Germany),2024,2025-04-30 13:00:00,Bun-Team-13,Bun-Team-03,FINISHED,0.0,1.0,1.64,0.74,1.7,3.75,4.82,2.11,1.74,2.17,1.71,True
2031,Bundesliga (Germany),2024,2025-04-30 18:00:00,Bun-Team-01,Bun-Team-06,FINISHED,1.0,2.0,0.74,1.31,2.86,3.62,2.33,1.8,2.03,1.97,1.86,True
2032,Bundesliga (Germany),2024,2025-04-30 18:00:00,Bun-Team-11,Bun-Team-02,FINISHED,0.0,1.0,1.18,1.43,2.8,3.65,2.33,1.76,2.1,1.9,1.91,True
2033,Ligue 1 (France),2024,2025-04-30 16:00:00,Lig-Team-06,Lig-Team-16,FINISHED,2.0,1.0,1.36,1.0,2.27,3.31,3.14,2.1,1.73,2.42,1.57,True
2034,Ligue 1 (France),2024,2025-04-30 16:00:00,Lig-Team-04,Lig-Team-11,FINISHED,0.0,1.0,1.03,0.65,2.76,2.72,3.01,2.95,1.42,4.03,1.24,True
2035,Ligue 1 (France),2024,2025-04-30 13:00:00,Lig-Team-03,Lig-Team-01,FINISHED,0.0,1.0,1.04,1.08,2.58,3.0,2.96,2.51,1.53,3.15,1.38,True
2036,Ligue 1 (France),2024,2025-04-30 13:00:00,Lig-Team-10,Lig-Team-08,FINISHED,2.0,1.0,1.24,0.68,3.11,2.75,2.64,2.93,1.42,4.0,1.25,True
2037,Ligue 1 (France),2024,2025-04-30 13:00:00,Lig-Team-05,Lig-Team-13,FINISHED,1.0,1.0,0.83,0.87,2.77,2.89,2.83,2.67,1.48,3.48,1.31,True
2038,Ligue 1 (France),2024,2025-04-30 21:00:00,Lig-Team-09,Lig-Team-14,FINISHED,0.0,0.0,1.61,0.78,1.79,3.68,4.36,2.07,1.78,2.13,1.71,True
2039,Ligue 1 (France),2024,2025-04-30 18:00:00,Lig-Team-02,Lig-Team-07,FINISHED,1.0,2.0,0.26,1.33,4.86,2.81,1.98,3.46,1.31,4.46,1.22,True
2040,Ligue 1 (France),2024,2025-04-30 21:00:00,Lig-Team-15,Lig-Team-12,FINISHED,0.0,0.0,1.49,0.94,1.79,3.8,4.27,1.93,1.89,2.0,1.8,True
2041,Premier League (England),2024,2025-05-01 16:00:00,Pre-Team-01,Pre-Team-07,FINISHED,4.0,0.0,3.04,0.99,1.35,5.63,6.71,1.54,2.49,1.34,3.3,True
2042,Premier League (England),2024,2025-05-01 13:00:00,Pre-Team-12,Pre-Team-16,FINISHED,0.0,3.0,0.73,1.12,3.98,3.29,1.95,2.29,1.61,2.61,1.51,True
2043,Premier League (England),2024,2025-05-01 13:00:00,Pre-Team-15,Pre-Team-02,FINISHED,2.0,0.0,0.42,0.89,4.3,3.2,1.94,2.53,1.51,2.95,1.4,True
2044,Premier League (England),2024,2025-05-01 13:00:00,Pre-Team-04,Pre-Team-14,FINISHED,0.0,0.0,1.72,0.52,1.55,3.69,6.54,2.69,1.46,2.64,1.49,True
2045,Premier League (England),2024,2025-05-01 21:00:00,Pre-Team-08,Pre-Team-03,FINISHED,2.0,0.0,0.79,1.37,3.92,2.98,2.16,2.78,1.46,3.45,1.32,True
2046,Premier League (England),2024,2025-05-01 13:00:00,Pre-Team-06,Pre-Team-13,FINISHED,1.0,4.0,0.86,0.97,2.64,3.07,2.82,2.38,1.58,2.9,1.42,True
2047,Premier League (England),2024,2025-05-01 16:00:00,Pre-Team-10,Pre-Team-09,FINISHED,0.0,1.0,0.95,1.34,3.44,3.12,2.23,2.4,1.57,2.92,1.42,True
2048,Premier League (England),2024,2025-05-01 21:00:00,Pre-Team-05,Pre-Team-11,FINISHED,2.0,0.0,1.09,1.28,2.78,3.36,2.5,1.99,1.81,2.3,1.6,True
2049,La Liga (Spain),2024,2025-05-01 18:00:00,La -Team-08,La -Team-05,FINISHED,0.0,1.0,0.93,1.2,2.57,3.04,2.9,2.46,1.55,3.06,1.38,True
2050,La Liga (Spain),2024,2025-05-01 13:00:00,La -Team-02,La -Team-12,FINISHED,2.0,2.0,1.18,1.85,3.83,4.09,1.82,1.66,2.25,1.66,2.24,True
2051,La Liga (Spain),2024,2025-05-01 13:00:00,La -Team-07,La -Team-03,FINISHED,4.0,3.0,1.55,1.39,2.24,3.72,2.91,1.7,2.17,1.82,1.99,True
2052,La Liga (Spain),2024,2025-05-01 18:00:00,La -Team-13,La -Team-10,FINISHED,1.0,2.0,1.03,1.08,2.89,3.27,2.45,2.12,1.74,2.5,1.55,True
2053,La Liga (Spain),2024,2025-05-01 18:00:00,La -Team-15,La -Team-04,FINISHED,2.0,0.0,0.86,0.79,2.26,2.84,3.79,2.96,1.4,3.87,1.27,True
2054,La Liga (Spain),2024,2025-05-01 21:00:00,La -Team-11,La -Team-09,FINISHED,0.0,1.0,1.63,0.75,1.65,4.08,4.82,1.86,1.93,1.87,1.95,True
2055,La Liga (Spain),2024,2025-05-01 13:00:00,La -Team-16,La -Team-06,FINISHED,0.0,1.0,0.94,1.42,3.69,3.46,2.02,2.09,1.74,2.33,1.62,True
2056,La Liga (Spain),2024,2025-05-01 16:00:00,La -Team-01,La -Team-14,FINISHED,1.0,1.0,0.99,1.39,3.8,3.58,1.92,2.01,1.82,2.18,1.69,True
2057,Serie A (Italy),2024,2025-05-01 13:00:00,Ser-Team-09,Ser-Team-05,FINISHED,1.0,0.0,0.86,0.85,3.1,2.8,2.64,2.85,1.43,3.82,1.28,True
2058,Serie A (Italy),2024,2025-05-01 18:00:00,Ser-Team-13,Ser-Team-10,FINISHED,1.0,2.0,1.04,1.38,2.64,3.41,2.56,1.96,1.88,2.2,1.68,True
2059,Serie A (Italy),2024,2025-05-01 18:00:00,Ser-Team-16,Ser-Team-02,FINISHED,2.0,0.0,0.96,1.53,4.46,3.71,1.77,2.1,1.74,2.17,1.68,True
2060,Serie A (Italy),2024,2025-05-01 13:00:00,Ser-Team-04,Ser-Team-03,FINISHED,0.0,1.0,1.3,1.16,1.7,3.7,4.95,2.21,1.68,2.3,1.64,True
2061,Serie A (Italy),2024,2025-05-01 16:00:00,Ser-Team-01,Ser-Team-12,FINISHED,0.0,1.0,1.33,0.3,2.04,3.39,3.67,2.15,1.7,2.43,1.57,True
2062,Serie A (Italy),2024,2025-05-01 18:00:00,Ser-Team-08,Ser-Team-11,FINISHED,2.0,0.0,1.28,1.47,2.79,3.9,2.24,1.58,2.39,1.66,2.25,True
2063,Serie A (Italy),2024,2025-05-01 18:00:00,Ser-Team-15,Ser-Team-14,FINISHED,3.0,2.0,0.8,1.36,3.64,3.03,2.2,2.57,1.52,3.16,1.36,True
2064,Serie A (Italy),2024,2025-05-01 13:00:00,Ser-Team-06,Ser-Team-07,FINISHED,0.0,0.0,0.62,0.73,5.17,2.42,2.2,4.64,1.2,6.71,1.11,True
